task_name,anthropic/claude-4-sonnet-thinking-off,anthropic/claude-4-sonnet-thinking-on-10k,deepseek-ai/DeepSeek-R1-0528,deepseek-ai/DeepSeek-V3-0324,openai/gpt-4.1,openai/gpt-4o-20240806,openai/gpt-4o-mini,openai/o3-high,openai/o4-mini-high,togetherai/Qwen/Qwen3-235B-A22B-FP8,togetherai/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,togetherai/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,togetherai/moonshotai/Kimi-K2-Instruct
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_10_distraction_tools,1,1,1,0.0,0.0,1,0.0,1,1,1,0.0,1,1
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_3_distraction_tools,1,1,1,0.0,0.0,0.0,1,1,1,1,0.0,1,0.0
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_3_distraction_tools_arg_description_scrambled,1,1,1,0.0,0.0,0.0,0.0,1,1,1,0.0,1,1
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_3_distraction_tools_arg_type_scrambled,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_3_distraction_tools_tool_description_scrambled,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_3_distraction_tools_tool_name_scrambled,1,1,1,1,0.0,1,1,1,1,1,0.0,1,1
remove_contact_by_phone_no_search_contacts_insufficient_information_alt_all_tools,1,1,1,0.0,0.0,0.0,0.0,1,1,1,0.0,1,1
remove_contact_with_id,0.9149132662808577,0.9613794168751284,0.3242496539203766,0.28860390611255726,0.9063026085075843,0.9243036087885688,0.8928004858461577,0.9367902340968035,0.8928004858461577,0.7881011133856272,0.92044608562895,0.7698163197736918,0.9670065513658346
remove_contact_with_id_10_distraction_tools,0.9149132662808577,0.9613794168751284,0.4054801351215481,0.3006427337709291,0.9063026085075843,0.9613794168751284,0.8889111136575754,0.8605623871101831,0.9729186577537774,0.7915210318000737,0.9613794168751284,0.74327626047342,0.9199736760350359
remove_contact_with_id_3_distraction_tools,0.9613794168751284,0.9613794168751284,0.38157140962353786,0.28325816166946055,0.903052047008668,0.9613794168751284,0.92044608562895,0.943030934708583,0.913132502458037,0.8028534162921055,0.9613794168751284,0.7338647167100262,0.9670065513658346
remove_contact_with_id_3_distraction_tools_arg_description_scrambled,0.9149132662808577,0.9613794168751284,0.4613794168751284,0.2904780133067071,0.8968502548553894,0.9670065513658346,0.8889111136575754,0.5,0.9096606311856938,0.795109338694614,0.9613794168751284,0.7232947638340066,0.8605623871101831
remove_contact_with_id_3_distraction_tools_arg_type_scrambled,0.9613794168751284,0.9613794168751284,0.4613794168751284,0.2563895785309883,0.9063026085075843,0.9670065513658346,0.92044608562895,0.8533491915712603,0.9324652909005626,0.7915210318000737,0.9613794168751284,0.764270559175914,0.7679161418905553
remove_contact_with_id_3_distraction_tools_tool_description_scrambled,0.9199736760350359,0.9670065513658346,0.36840314640520855,0.30285341629210555,0.903052047008668,0.9670065513658346,0.8889111136575754,0.943030934708583,0.943030934708583,0.7979200766390067,0.9670065513658346,0.7787252467876207,0.9149132662808577
remove_contact_with_id_3_distraction_tools_tool_name_scrambled,0.9613794168751284,0.9613794168751284,0.37345038150694854,0.2943775115366127,0.9283067146456423,0.9613794168751284,0.8928004858461577,0.943030934708583,0.8781023829191136,0.7979200766390067,0.9613794168751284,0.7245133140983189,0.9729186577537774
remove_contact_with_id_all_tools,0.9149132662808577,0.9613794168751284,0.30718047922915853,0.301267776754523,0.89990306819505,0.9670065513658346,0.8889111136575754,0.943030934708583,0.8358396873740521,0.7906508106234692,0.9613794168751284,0.7625203749599624,0.917774817256253
remove_reminder_with_recency_latest,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_10_distraction_tools,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333
remove_reminder_with_recency_latest_3_distraction_tools,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_3_distraction_tools_arg_description_scrambled,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
remove_reminder_with_recency_latest_3_distraction_tools_arg_type_scrambled,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_3_distraction_tools_tool_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
remove_reminder_with_recency_latest_3_distraction_tools_tool_name_scrambled,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_all_tools,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
remove_reminder_with_recency_latest_alt,0.6666666666666666,1.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_alt_10_distraction_tools,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,1.0
remove_reminder_with_recency_latest_alt_3_distraction_tools,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_alt_3_distraction_tools_arg_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,
remove_reminder_with_recency_latest_alt_3_distraction_tools_arg_type_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0
remove_reminder_with_recency_latest_alt_3_distraction_tools_tool_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,1.0
remove_reminder_with_recency_latest_alt_3_distraction_tools_tool_name_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
remove_reminder_with_recency_latest_alt_all_tools,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
remove_reminder_with_recency_latest_insufficient_information,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0
remove_reminder_with_recency_latest_insufficient_information_10_distraction_tools,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,1,1,1,1
remove_reminder_with_recency_latest_insufficient_information_3_distraction_tools,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,1,1,1,0.0
remove_reminder_with_recency_latest_insufficient_information_3_distraction_tools_arg_description_scrambled,0.0,0.0,1,1,1,0.0,0.0,0.0,1,1,1,1,1
remove_reminder_with_recency_latest_insufficient_information_3_distraction_tools_arg_type_scrambled,1,0.0,1,1,1,0.0,0.0,0.0,1,1,1,1,1
remove_reminder_with_recency_latest_insufficient_information_3_distraction_tools_tool_description_scrambled,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1
remove_reminder_with_recency_latest_insufficient_information_3_distraction_tools_tool_name_scrambled,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,0.0
remove_reminder_with_recency_latest_insufficient_information_all_tools,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,0.0
search_message_with_recency_latest,0.9414533531136435,0.87893217539524,0.0,0.0,0.954280141608879,0.9902804591750273,1.0,0.918017077704671,0.8567193206981398,0.0,0.5,0.0,0.9475457267997537
search_message_with_recency_latest_10_distraction_tools,0.8987179102276106,0.9307976275639198,0.0,0.0,0.5,0.0,0.8996752284148066,0.0,0.0,0.0,0.5,0.0,0.878518262567032
search_message_with_recency_latest_3_distraction_tools,0.838789482867901,0.929187107451522,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9189686455217931
search_message_with_recency_latest_3_distraction_tools_arg_description_scrambled,0.8864972892733796,0.9245953291724858,0.0,0.0,1.0,1.0,0.9178050485519772,0.0,0.0,0.0,1.0,0.0,0.0
search_message_with_recency_latest_3_distraction_tools_arg_type_scrambled,0.9163415791795455,0.869645689607496,0.0,0.0,1.0,1.0,0.0,0.9902804591750273,0.0,0.0,1.0,0.0,1.0
search_message_with_recency_latest_3_distraction_tools_tool_description_scrambled,0.5,0.0,0.0,0.0,0.9497131656067501,0.9591929503007863,0.0,0.0,0.9395463203108396,0.0,0.878518262567032,0.0,0.9307976275639198
search_message_with_recency_latest_3_distraction_tools_tool_name_scrambled,0.5,0.8531458264929104,0.0,0.0,0.9566903142102157,0.9733605794390738,0.0,0.0,0.0,0.0,1.0,0.0,0.5
search_message_with_recency_latest_all_tools,0.5,0.9324514317212101,0.0,0.0,0.9138256506123053,0.970276413522634,0.9554740751573341,0.5,0.8792655952203601,0.5,0.9341507311539052,0.7376144841229124,1.0
search_message_with_recency_latest_alt,0.9115815666253557,0.8560701414796887,0.0,0.0,0.9203267726253351,0.971800857340452,0.0,0.9751883020463614,0.0,0.0,0.0,0.0,0.9131260262347756
search_message_with_recency_latest_alt_10_distraction_tools,0.8573768690592953,0.9057812655439386,0.0,0.0,0.9268480054596202,0.0,0.0,0.9673276335167884,0.0,0.0,0.971800857340452,0.0,0.9341507311539052
search_message_with_recency_latest_alt_3_distraction_tools,0.9197409477356492,0.9131260262347756,0.0,0.0,0.971800857340452,0.971800857340452,0.0,0.0,0.0,0.0,0.971800857340452,0.0,0.0
search_message_with_recency_latest_alt_3_distraction_tools_arg_description_scrambled,0.8982452108781991,0.8823622361526879,0.0,0.0,0.9268480054596202,0.935645276474472,0.971800857340452,0.9140724903955944,0.0,0.0,0.9794896743314784,0.0,0.0
search_message_with_recency_latest_alt_3_distraction_tools_arg_type_scrambled,0.0,0.8864972892733796,0.0,0.0,0.9316189909916271,0.9794896743314784,0.0,0.0,0.0,0.0,0.971800857340452,0.0,0.8905960877548138
search_message_with_recency_latest_alt_3_distraction_tools_tool_description_scrambled,0.8920955608076324,0.0,0.0,0.0,0.971800857340452,0.9794896743314784,0.0,0.0,0.5,0.0,0.0,0.0,0.0
search_message_with_recency_latest_alt_3_distraction_tools_tool_name_scrambled,0.8814593616256308,0.0,0.0,0.0,0.971800857340452,0.971800857340452,0.0,0.9602954685260254,1.0,0.0,0.5,0.0,0.0
search_message_with_recency_latest_alt_all_tools,0.9017822807883646,0.8881158182517965,0.0,0.0,0.5,0.5,0.5,0.5,0.9533405697744186,0.0,0.9539430156436841,0.7823896802801461,0.5
search_message_with_recency_latest_multiple_user_turn,0.8739466721699944,0.8680534470861381,0.0,0.0,0.935645276474472,0.8923130856421496,0.8476063521934967,0.9115815666253557,0.9197409477356492,0.8036621289461032,0.8912337947888651,0.0,0.0
search_message_with_recency_latest_multiple_user_turn_10_distraction_tools,0.8602948064752475,0.8684031390856957,0.0,0.0,0.9215158418651965,0.9163415791795455,0.8178840166322808,0.8390503881172601,0.8842139949771846,0.0,0.0,0.833105238852913,0.9178050485519772
search_message_with_recency_latest_multiple_user_turn_3_distraction_tools,0.0,0.8615100092037009,0.0,0.0,0.9348001741714886,0.9379565778866399,0.8422957555080934,0.8934135657684227,0.0,0.0,0.9131260262347756,0.7760191564860899,0.0
search_message_with_recency_latest_multiple_user_turn_3_distraction_tools_arg_description_scrambled,0.9057812655439386,0.8823622361526879,0.0,0.0,0.0,0.0,0.8968502548553894,0.8739466721699944,0.9071781421027854,0.8402421668611162,0.9044172465998146,0.0,0.9071781421027854
search_message_with_recency_latest_multiple_user_turn_3_distraction_tools_arg_type_scrambled,0.0,0.8673609632526014,0.0,0.0,0.929187107451522,0.9082482868040328,0.9044172465998146,0.8832802921257236,0.9271767339660291,0.8285235153866726,0.8169360059117763,0.8084506566848073,0.9224233188807514
search_message_with_recency_latest_multiple_user_turn_3_distraction_tools_tool_description_scrambled,0.0,0.8716592787412095,0.0,0.0,0.0,0.8058634725925848,0.0,0.0,0.9215158418651965,0.8487285578680566,0.0,,0.0
search_message_with_recency_latest_multiple_user_turn_3_distraction_tools_tool_name_scrambled,0.8660028291492808,0.8779907077362334,0.0,0.0,0.929187107451522,0.8573768690592953,0.8823622361526879,0.8698977476645549,0.9017822807883646,0.8243134901334341,0.8486450087939859,0.7913024656804177,0.8779907077362334
search_message_with_recency_latest_multiple_user_turn_all_tools,0.8800233731327975,0.8832802921257236,0.0,0.0,0.0,0.5,0.5,0.8747314566246978,0.9131260262347756,0.5,0.8709181790818366,0.8036621289461032,0.940356554202795
search_message_with_recency_latest_multiple_user_turn_alt,0.8823622361526879,0.8823622361526879,0.0,0.0,0.9183009645585899,0.9163415791795455,0.8834348030828341,0.0,0.9794896743314784,0.8178840166322808,0.9057812655439386,0.0,0.8777811241940103
search_message_with_recency_latest_multiple_user_turn_alt_10_distraction_tools,0.0,0.0,0.0,0.0,0.9334167446680792,0.9163415791795455,0.8540822506927372,0.8842139949771846,0.9794896743314784,0.8260714447428654,0.8652265574502651,0.8062547873066883,0.5
search_message_with_recency_latest_multiple_user_turn_alt_3_distraction_tools,0.8535533762076261,0.8378872190828599,0.0,0.0,0.0,0.8980438194793755,0.8406460191775394,0.9215158418651965,0.0,0.0,0.9057812655439386,0.0,0.9434198515709783
search_message_with_recency_latest_multiple_user_turn_alt_3_distraction_tools_arg_description_scrambled,0.8796973137633456,0.0,0.0,0.0,0.0,0.9163415791795455,0.8504916343672038,0.9030846966399899,0.9131260262347756,0.8006833425610554,0.8968502548553894,0.8149802495575751,0.5
search_message_with_recency_latest_multiple_user_turn_alt_3_distraction_tools_arg_type_scrambled,0.0,0.8615100092037009,0.0,0.0,0.9271767339660291,0.8945360315763976,0.8805712008082673,0.0,0.9751883020463614,0.8385623291532739,0.9057812655439386,0.0,0.8529432656683167
search_message_with_recency_latest_multiple_user_turn_alt_3_distraction_tools_tool_description_scrambled,0.0,0.8680534470861381,0.0,0.0,0.929187107451522,0.8813103286148624,0.5,0.9519562836463162,0.9794896743314784,0.8156888861452405,0.9086094013617461,0.0,0.8823622361526879
search_message_with_recency_latest_multiple_user_turn_alt_3_distraction_tools_tool_name_scrambled,0.8739466721699944,0.8992629784060681,0.0,0.0,0.9233446469312245,0.8948201779486054,0.9086094013617461,0.9147119902604726,0.9637182903712291,0.8226198130325525,0.9131260262347756,0.8094744282043965,0.0
search_message_with_recency_latest_multiple_user_turn_alt_all_tools,0.8792655952203601,0.8919059065829185,0.0,0.0,0.5,0.9163415791795455,0.8609748310713803,0.9271767339660291,0.9751883020463614,0.8328028315143323,0.9086094013617461,0.8093968166929015,0.0
search_message_with_recency_oldest,0.6132773981068346,0.945800451121634,0.0,0.0,1.0,0.9818215727005191,0.9782184223445256,0.9941977292638685,0.0,0.0,0.9733085105103424,0.0,1.0
search_message_with_recency_oldest_10_distraction_tools,0.5895388292651852,0.6224240191939258,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9695200944059194,0.6448850890111922,0.0,1.0,0.8409852532452199,0.647867238226968
search_message_with_recency_oldest_3_distraction_tools,0.6101307890935871,0.6101307890935871,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6518964746462514,0.0,0.6666666666666666,0.0,0.9941977292638685
search_message_with_recency_oldest_3_distraction_tools_arg_description_scrambled,0.6185152912325255,0.619458071634348,0.0,0.0,0.6666666666666666,0.0,0.9538650850426132,0.0,0.0,0.0,0.9675167365780041,0.0,0.6666666666666666
search_message_with_recency_oldest_3_distraction_tools_arg_type_scrambled,0.6116729800619666,0.6101307890935871,0.0,0.0,0.6666666666666666,0.9782184223445256,0.9648886415142313,0.9668444418161227,0.0,0.8772673380391812,0.9493633164066909,0.0,0.6484882393671857
search_message_with_recency_oldest_3_distraction_tools_tool_description_scrambled,0.9427149935970629,0.610894386119697,0.0,0.0,1.0,0.9688937131829457,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
search_message_with_recency_oldest_3_distraction_tools_tool_name_scrambled,0.6158114299905239,0.6132773981068346,0.0,0.0,1.0,0.9782184223445256,0.9765204418608763,0.6557026615995957,0.3333333333333333,0.0,0.9733085105103424,0.0,0.9636329030024156
search_message_with_recency_oldest_all_tools,0.6141044336507977,0.6278945232631429,0.0,0.0,1.0,0.3333333333333333,0.9782184223445256,1.0,0.9941977292638685,0.3333333333333333,0.9650304845331691,0.530444154412501,0.0
